OBJECTID	FIPS	IMR3	IMR2	IMR1	PTB3	PTB2	PTB1	NAS3	NAS2	NAS1	county
996	39049009752	0.958383237	0.655153448	0.843722805	0.621022373	0.393355862	0.1091425	0.623510168	0.159446412	0.660140124	Franklin
997	39049009740	0.363216716	0.90867703	0.864912974	0.958651581	0.362137245	0.496773717	0.917954691	0.258043949	0.283077298	Franklin
998	39049009720	0.539771089	0.412278191	0.125845011	0.037859274	0.487125995	0.583580849	0.457910529	0.874813436	0.074264044	Franklin
999	39049008500	0.511263422	0.583203109	0.186995889	0.93761079	0.641646953	0.748257583	0.764932237	0.986343122	0.840288864	Franklin
1000	39049008400	0.698965842	0.976996458	0.025738199	0.015412188	0.798836717	0.451063754	0.513756853	0.910373902	0.641295958	Franklin
1001	39049007425	0.386860412	0.923915952	0.3087104	0.89543675	0.671997343	0.396048819	0.120112463	0.142385508	0.632652578	Franklin
1002	39049007427	0.415223858	0.69151514	0.443005955	0.630725316	0.932731109	0.275254519	0.863152528	0.971281263	0.890265427	Franklin
1003	39049007426	0.421211964	0.659476054	0.317575381	0.970780621	0.549482846	0.535324454	0.155083761	0.36534514	0.652092278	Franklin
1004	39049007010	0.773464024	0.064838497	0.419034161	0.597783483	0.350634026	0.589378195	0.779445338	0.973275561	0.031976705	Franklin
1005	39049009382	0.419623202	0.283356684	0.065337918	0.633677071	0.780336768	0.430351212	0.158702718	0.622558607	0.015530803	Franklin
1006	39125960100	0.570277029	0.961071924	0.453416094	0.775523795	0.986721162	0.711557707	0.488946481	0.141458583	0.711797973	Paulding
1007	39125960300	0.069784986	0.599310415	0.783879557	0.202617207	0.46383809	0.489391075	0.025167729	0.690012605	0.376638623	Paulding
1008	39125960500	0.473579307	0.522291351	0.528259446	0.097804066	0.474260535	0.584078778	0.190587991	0.935187943	0.568988087	Paulding
1009	39125960200	0.184262802	0.228485855	0.593154236	0.439887562	0.418322325	0.044366039	0.292123203	0.759022188	0.161005766	Paulding
1010	39125960400	0.811713887	0.6562311	0.323277431	0.025917764	0.723922457	0.446182084	0.947028871	0.720886877	0.5818706	Paulding
1011	39155921300	0.101422411	0.516381518	0.292098546	0.670859203	0.633214206	0.476068665	0.24597999	0.702472805	0.87571377	Trumbull
1012	39155930900	0.483816597	0.330300091	0.177209937	0.234337579	0.048497517	0.384874661	0.348467217	0.790355917	0.925459642	Trumbull
1013	39013010200	0.368768617	0.348342886	0.248095458	0.025135703	0.318243426	0.398048549	0.473809289	0.986744658	0.313445366	Belmont
1014	39013010300	0.393613227	0.602985954	0.944643358	0.532423164	0.164752943	0.428174409	0.304356848	0.944042994	0.595725709	Belmont
1015	39013010600	0.493468726	0.629484338	0.610713736	0.800077014	0.000634199	0.583249205	0.641429826	0.896290467	0.875620739	Belmont
1016	39013010802	0.818663149	0.453677457	0.384375392	0.29077795	0.80751673	0.373549021	0.226538756	0.076211436	0.270616387	Belmont
1017	39013010900	0.366861077	0.881248016	0.227536665	0.694907045	0.45868073	0.823856668	0.043501107	0.428610437	0.236149175	Belmont
1018	39155931000	0.397050244	0.7896315	0.265019042	0.384395986	0.906778894	0.693601428	0.737880483	0.466746327	0.016098698	Trumbull
1019	39155930400	0.089303828	0.599785252	0.986791176	0.037707077	0.624901737	0.137315559	0.79706481	0.407000191	0.738742461	Trumbull
1020	39155933700	0.202374386	0.214015463	0.530809121	0.595370741	0.413114339	0.800992222	0.333534394	0.727524499	0.28298066	Trumbull
1021	39155933600	0.011557632	0.155135721	0.300588199	0.225810461	0.278892855	0.115553243	0.773690783	0.878620526	0.763029237	Trumbull
1022	39155931300	0.021856607	0.725167831	0.31700912	0.282992969	0.349060008	0.294628548	0.142408243	0.280375797	0.913867398	Trumbull
1023	39013010700	0.014182223	0.267138686	0.962346962	0.51584354	0.461868367	0.451162722	0.763470392	0.122398259	0.807409276	Belmont
1024	39013011200	0.48430523	0.23044826	0.171191802	0.019362244	0.806130921	0.005342296	0.329836935	0.230663531	0.960666091	Belmont
1025	39013011300	0.76320756	0.786982034	0.622977056	0.487792999	0.753158612	0.273741306	0.838411181	0.169270213	0.534181856	Belmont
1026	39013010100	0.003155928	0.501737304	0.509021562	0.930202528	0.057362464	0.50866545	0.132609106	0.182205535	0.258549868	Belmont
1027	39013011900	0.395544586	0.186006498	0.862653681	0.02102035	0.53119733	0.162666005	0.587026217	0.271133876	0.514520405	Belmont
1028	39013012000	0.696212175	0.196576124	0.160904712	0.127205471	0.625768842	0.899716163	0.622726794	0.644842015	0.334580879	Belmont
1029	39013012100	0.170514135	0.626002814	0.727966096	0.196384292	0.828875923	0.487028119	0.104138542	0.817378597	0.267665918	Belmont
1030	39013011400	0.532011207	0.777308252	0.50964742	0.305968824	0.975014024	0.241046448	0.549331805	0.521212605	0.853345247	Belmont
1031	39013011500	0.231659726	0.023184777	0.000955947	0.715373689	0.522403612	0.297055198	0.536511513	0.899386919	0.890868589	Belmont
1032	39013011600	0.385802783	0.321290274	0.425450826	0.758168205	0.262559214	0.203450009	0.847430428	0.3705679	0.816963688	Belmont
1033	39013011700	0.58184429	0.367698518	0.140028959	0.47922415	0.568809943	0.527069541	0.612189242	0.254259885	0.735985814	Belmont
1034	39013012200	0.168269663	0.890548001	0.414327503	0.578389681	0.4211406	0.445767834	0.369891146	0.75466922	0.108207214	Belmont
1035	39013012300	0.334072815	0.012549971	0.713439435	0.883782194	0.475954017	0.929096726	0.150687804	0.499303982	0.804207222	Belmont
1036	39013012400	0.630101068	0.326450344	0.680586733	0.436841446	0.338810012	0.199814314	0.301123251	0.381217209	0.826050146	Belmont
1037	39013011000	0.987902613	0.119483198	0.955440485	0.694397163	0.179485191	0.248309389	0.693433927	0.66865603	0.526334917	Belmont
1038	39155931400	0.067399914	0.714415039	0.156004215	0.120701766	0.748819236	0.97870709	0.431144082	0.189288068	0.205289479	Trumbull
1039	39155921200	0.673279232	0.723909207	0.42494201	0.684627236	0.867648426	0.541296154	0.696660129	0.348778882	0.443444158	Trumbull
1040	39155930700	0.785098693	0.597899311	0.144512389	0.787291676	0.34280717	0.556276803	0.722364738	0.24153851	0.537607329	Trumbull
1041	39155930800	0.758123776	0.910436168	0.393238834	0.376223134	0.754945162	0.954147993	0.194480898	0.395996772	0.521345376	Trumbull
1042	39073965000	0.896362921	0.231825936	0.129918008	0.594703727	0.131252525	0.761216134	0.417398214	0.085145034	0.142418607	Hocking
1043	39073965100	0.413374867	0.714567001	0.775063439	0.872349704	0.711553891	0.029446283	0.511185356	0.874587856	0.70959681	Hocking
1044	39073964900	0.34609423	0.297668189	0.694294111	0.517800938	0.190905568	0.646486665	0.17328788	0.825184101	0.554281374	Hocking
1045	39073965200	0.27301254	0.400681275	0.918010567	0.782399735	0.471566752	0.120018387	0.574864252	0.781808362	0.131947013	Hocking
1046	39073965300	0.380047784	0.739250631	0.167904087	0.881093387	0.535212146	0.219825494	0.54696492	0.042812365	0.065513575	Hocking
1047	39073965400	0.773017223	0.313346435	0.068841689	0.544517257	0.807453032	0.767773987	0.719769029	0.3574559	0.068091212	Hocking
1048	39073965500	0.541234657	0.647502547	0.278089844	0.600239657	0.771042062	0.326164113	0.857392971	0.031271349	0.641453777	Hocking
1049	39155930500	0.559424327	0.846422129	0.065184655	0.875835322	0.86893792	0.131574321	0.799700363	0.527062113	0.508505416	Trumbull
1050	39155931100	0.305809112	0.360059711	0.570278801	0.031883871	0.66018367	0.782284493	0.889141064	0.698620722	0.95352349	Trumbull
1051	39155930300	0.830227102	0.385729812	0.030764593	0.706868543	0.640459498	0.339381549	0.099697131	0.981837136	0.881762279	Trumbull
1052	39155931601	0.969982505	0.606815382	0.459797503	0.860550257	0.958290321	0.842949181	0.764132416	0.832440811	0.247061282	Trumbull
1053	39155930200	0.517914099	0.4854569	0.544926588	0.922628663	0.588251604	0.450261569	0.067200438	0.341612484	0.83241004	Trumbull
1054	39155930102	0.117374518	0.960227624	0.124027378	0.399608689	0.902535725	0.025207163	0.67655369	0.761840069	0.357410039	Trumbull
1055	39155920300	0.612850986	0.840957537	0.674582097	0.41555135	0.678422158	0.077200697	0.687394939	0.711054532	0.573255383	Trumbull
1056	39155920500	0.921377262	0.397264734	0.894351418	0.651144062	0.845670001	0.541106448	0.782334386	0.986365929	0.88868092	Trumbull
1057	39155920600	0.892969728	0.848007428	0.302045242	0.507653183	0.134160052	0.241768906	0.198436864	0.990886938	0.105165705	Trumbull
1058	39155921100	0.662281609	0.719777608	0.273256158	0.910117926	0.044764987	0.13033669	0.63391487	0.411733338	0.041437217	Trumbull
1059	39155921400	0.79062883	0.428748545	0.02503063	0.021711268	0.265276567	0.809193789	0.514698434	0.505810752	0.924527161	Trumbull
1060	39155921500	0.517769934	0.917937043	0.141992871	0.33750835	0.562251933	0.471728055	0.504893744	0.507223509	0.419836921	Trumbull
1061	39155921600	0.236465604	0.020439681	0.509669458	0.733908096	0.28183359	0.20558105	0.179209885	0.967350151	0.427112107	Trumbull
1062	39155932000	0.442989273	0.134536714	0.222320818	0.036116411	0.235912629	0.25612678	0.310784433	0.82157399	0.45108574	Trumbull
1063	39155932900	0.772951834	0.720085157	0.83585765	0.824600655	0.863725699	0.921196124	0.92669281	0.869189509	0.404527028	Trumbull
1064	39155933302	0.023095583	0.058571288	0.471649544	0.330069468	0.386809935	0.518880181	0.399912771	0.239837819	0.894702626	Trumbull
1065	39155933002	0.943922692	0.406341088	0.577325512	0.067798723	0.166775738	0.481348442	0.628219351	0.069877128	0.204378864	Trumbull
1066	39155932702	0.024486231	0.617959327	0.178781423	0.1819457	0.061602421	0.966212107	0.146283798	0.156939083	0.010459589	Trumbull
1067	39155931500	0.876502339	0.225189961	0.830858117	0.144778822	0.136787346	0.100345971	0.005613879	0.244768118	0.185318193	Trumbull
1068	39155932701	0.980979941	0.882321821	0.578168949	0.60730663	0.648199535	0.784552003	0.255801606	0.412408222	0.595089471	Trumbull
1069	39155931602	0.519485198	0.70759883	0.267956325	0.656646062	0.465591445	0.684617708	0.945695455	0.590462676	0.49141737	Trumbull
1070	39155931700	0.977148015	0.44368017	0.555532229	0.940241195	0.105347802	0.115476713	0.659747288	0.067751226	0.859807874	Trumbull
1071	39155930101	0.446145722	0.405568734	0.36066183	0.136656069	0.490726335	0.057726061	0.189477864	0.417326777	0.206626798	Trumbull
1072	39155931900	0.346621527	0.703471421	0.53668047	0.732468895	0.203036688	0.79882259	0.75596507	0.716603005	0.316515052	Trumbull
1073	39115968800	0.862263432	0.21903922	0.711889977	0.941426017	0.656471241	0.124925922	0.257084392	0.242787423	0.304350761	Morgan
1074	39115968900	0.873631765	0.052163148	0.597335301	0.561410901	0.564729767	0.164848234	0.958593815	0.434405171	0.297262752	Morgan
1075	39115969000	0.192886253	0.862571863	0.293249205	0.259487231	0.816817832	0.366997809	0.698800059	0.631560473	0.380825808	Morgan
1076	39115969100	0.765282019	0.468771736	0.251502891	0.049123226	0.603832958	0.731025703	0.201429822	0.560378001	0.706404695	Morgan
1077	39155932200	0.770695181	0.713572861	0.24167845	0.277929529	0.173521442	0.528401227	0.017358205	0.86370465	0.40353385	Trumbull
1078	39155932300	0.521759006	0.972056074	0.038599511	0.573430813	0.474734794	0.365995391	0.005310918	0.316209948	0.256205821	Trumbull
1079	39155933400	0.08332121	0.513615426	0.00865653	0.794244628	0.867186803	0.324208527	0.379111096	0.648146616	0.278462121	Trumbull
1080	39155932500	0.934358745	0.494870214	0.65897508	0.576484705	0.735544751	0.246902304	0.533381266	0.305047885	0.497749498	Trumbull
1081	39155933500	0.972719267	0.547859345	0.599388531	0.003546934	0.402552862	0.730695211	0.25156872	0.482785528	0.696980827	Trumbull
1082	39155930600	0.489125259	0.320962174	0.683582988	0.387053649	0.305246335	0.451582755	0.600171021	0.971210739	0.027669837	Trumbull
1083	39155931200	0.103367136	0.571139361	0.668945645	0.610064474	0.209201881	0.601536963	0.341955299	0.510842606	0.147953187	Trumbull
1084	39155920400	0.452958554	0.147499231	0.954487854	0.076147398	0.326839299	0.641425098	0.133173257	0.274040597	0.75344045	Trumbull
1085	39155920700	0.449124366	0.117127515	0.339190163	0.587424101	0.723019628	0.345176304	0.528122761	0.245147616	0.757715715	Trumbull
1086	39155920800	0.631158856	0.303480149	0.093688782	0.111887169	0.895853309	0.452419117	0.238681716	0.602274874	0.431632781	Trumbull
1087	39155920900	0.583280921	0.39551267	0.968342764	0.096545105	0.870647847	0.498018151	0.096986713	0.381650384	0.725108782	Trumbull
1088	39155921000	0.268754153	0.435282444	0.723443358	0.897902868	0.968658224	0.88730219	0.150212708	0.955610751	0.117622377	Trumbull
1089	39155933100	0.385666386	0.935179464	0.532754605	0.229780759	0.237822503	0.742574458	0.313040283	0.342275889	0.413073875	Trumbull
1090	39155933301	0.805089031	0.099594477	0.701645915	0.026478178	0.055410941	0.899839574	0.991796943	0.105138351	0.279566023	Trumbull
1091	39155932600	0.394193101	0.090599067	0.203252435	0.113057353	0.801646951	0.891145578	0.360578484	0.548128738	0.793197424	Trumbull
1092	39155933001	0.225324015	0.421953009	0.610535504	0.446368655	0.7650693	0.723421162	0.643619245	0.293597982	0.151386664	Trumbull
1093	39155932802	0.27527438	0.32966437	0.868612843	0.465178519	0.458068623	0.737275669	0.052681669	0.942647783	0.659540685	Trumbull
1094	39155932801	0.771783312	0.263281209	0.318304225	0.331179336	0.945963005	0.718022295	0.502710184	0.432967582	0.828664676	Trumbull
1095	39155933800	0.808510514	0.342875579	0.282896579	0.419864401	0.45664618	0.284382547	0.981816705	0.963086024	0.713461887	Trumbull
1096	39155933900	0.284013031	0.025417144	0.828238203	0.831800966	0.694430331	0.771353616	0.558562519	0.293624183	0.611193945	Trumbull
1097	39045030100	0.416508159	0.806932387	0.774852029	0.37485021	0.605652627	0.393666895	0.032706394	0.90488932	0.029088861	Fairfield
1098	39045030200	0.318097421	0.543688072	0.266517639	0.535813173	0.977104119	0.414738509	0.874980289	0.813863947	0.540367887	Fairfield
1099	39045032800	0.373662399	0.257780311	0.439126466	0.908867771	0.263750943	0.396738897	0.416405318	0.093283888	0.876697034	Fairfield
1100	39045033000	0.576392111	0.792814012	0.806736062	0.335508706	0.161521445	0.597608372	0.729223443	0.532886423	0.250691889	Fairfield
1101	39045032701	0.631651638	0.042963827	0.443260255	0.094485864	0.995566055	0.465707503	0.064327028	0.858332627	0.139924636	Fairfield
1102	39045032702	0.74501084	0.322996069	0.299351891	0.721595242	0.350746245	0.966498888	0.508011736	0.074725623	0.773961547	Fairfield
1103	39151711322	0.560810723	0.941620973	0.213567839	0.372179759	0.194026398	0.230885815	0.243504445	0.878986104	0.778650324	Stark
1104	39151711502	0.826930082	0.710066101	0.664138475	0.776729938	0.904433279	0.25002468	0.834172662	0.125486718	0.993901475	Stark
1105	39151712111	0.807313698	0.18160945	0.772535316	0.278529019	0.797126186	0.012176188	0.905046626	0.877313679	0.365672085	Stark
1106	39151711122	0.329838136	0.316961134	0.321184443	0.51483061	0.041686419	0.385653084	0.556495131	0.017993016	0.108620617	Stark
1107	39151711112	0.336910365	0.632235677	0.096828625	0.246296844	0.207592819	0.286888875	0.424783896	0.869254763	0.435055749	Stark
1108	39045033100	0.794897794	0.263124964	0.442452784	0.104717334	0.593477615	0.334277202	0.825669219	0.728124799	0.823959581	Fairfield
1109	39117965400	0.152606884	0.749861539	0.75492224	0.542004083	0.042878745	0.580809972	0.763850381	0.425717199	0.950507165	Morrow
1110	39117965500	0.650398754	0.600599977	0.974728713	0.596431824	0.59418672	0.207941137	0.854156006	0.22786906	0.672434585	Morrow
1111	39117965300	0.143403678	0.936760843	0.074769338	0.809279016	0.222960016	0.863876724	0.50271196	0.6558561	0.557368389	Morrow
1112	39117965000	0.727681266	0.126091655	0.556969163	0.445540755	0.246288578	0.189626237	0.500808675	0.721367658	0.626390101	Morrow
1113	39117965200	0.913472844	0.351347248	0.250880396	0.69013209	0.894355103	0.795703546	0.875579704	0.804781139	0.492185936	Morrow
1114	39117965100	0.271697339	0.341391293	0.929405104	0.004056838	0.335147141	0.934193847	0.864056537	0.080716481	0.36408285	Morrow
1115	39151711121	0.690320277	0.164980466	0.376643046	0.308441816	0.871393304	0.663271713	0.582566085	0.976140569	0.491807422	Stark
1116	39151712112	0.581318915	0.287286063	0.811337574	0.978715026	0.16171513	0.681119793	0.945869812	0.812883092	0.144939651	Stark
1117	39151711212	0.433436347	0.878570211	0.040983468	0.158675476	0.296045321	0.102803424	0.413202143	0.823247901	0.181248559	Stark
1118	39151711211	0.468705272	0.904553046	0.506585276	0.537033	0.570266713	0.41419077	0.560537518	0.014280222	0.187348027	Stark
1119	39151711321	0.375996631	0.148451694	0.811320385	0.565864389	0.120328607	0.249398991	0.014894137	0.155722761	0.059787899	Stark
1120	39113130101	0.984360475	0.751622437	0.371603496	0.179675767	0.030820281	0.66325588	0.657824841	0.962806145	0.857781344	Montgomery
1121	39113110100	0.446339065	0.427911369	0.17806352	0.385549068	0.612838948	0.871398174	0.111136285	0.487035068	0.247275403	Montgomery
1122	39113115002	0.69029372	0.193328965	0.821213301	0.264605203	0.028244511	0.23175978	0.510610125	0.457731268	0.522063306	Montgomery
1123	39113080100	0.81876693	0.132885653	0.210234149	0.55409659	0.48633204	0.403477602	0.767620972	0.063907731	0.543060258	Montgomery
1124	39113080300	0.832809317	0.165800147	0.354022537	0.637491711	0.922064275	4.50654E-05	0.485910765	0.952701467	0.706265292	Montgomery
1125	39113080400	0.459104136	0.896592882	0.448195149	0.978102533	0.927421721	0.814323145	0.086493639	0.474802589	0.221735473	Montgomery
1126	39113080500	0.178472266	0.390006714	0.424505355	0.782786465	0.825987283	0.904801605	0.181888237	0.344289721	0.742555868	Montgomery
